city,year,weekofyear,total_cases
iq,2011,14,6
iq,2011,15,3
iq,2011,16,6
iq,2011,17,6
iq,2011,18,6
iq,2011,19,1
iq,2011,20,3
iq,2011,21,4
iq,2011,22,3
iq,2011,23,1
iq,2011,24,5
iq,2011,25,1
iq,2011,26,4
iq,2011,27,5
iq,2011,28,1
iq,2011,29,1
iq,2011,30,1
iq,2011,31,1
iq,2011,32,3
iq,2011,33,2
iq,2011,34,3
iq,2011,35,6
iq,2011,36,2
iq,2011,37,7
iq,2011,38,4
iq,2011,39,3
iq,2011,40,4
iq,2011,41,7
iq,2011,42,5
iq,2011,43,4
iq,2011,44,6
iq,2011,45,7
iq,2011,46,5
iq,2011,47,6
iq,2011,48,5
iq,2011,49,4
iq,2011,50,8
iq,2011,51,6
iq,2012,52,5
iq,2012,1,4
iq,2012,2,7
iq,2012,3,4
iq,2012,4,4
iq,2012,5,7
iq,2012,6,7
iq,2012,7,7
iq,2012,8,5
iq,2012,9,2
iq,2012,10,5
iq,2012,11,3
iq,2012,12,3
iq,2012,13,6
iq,2012,14,3
iq,2012,15,5
iq,2012,16,8
iq,2012,17,7
iq,2012,18,7
iq,2012,19,2
iq,2012,20,6
iq,2012,21,4
iq,2012,22,3
iq,2012,23,5
iq,2012,24,1
iq,2012,25,2
iq,2012,26,3
iq,2012,27,2
iq,2012,28,3
iq,2012,29,3
iq,2012,30,1
iq,2012,31,2
iq,2012,32,4
iq,2012,33,3
iq,2012,34,4
iq,2012,35,7
iq,2012,36,2
iq,2012,37,4
iq,2012,38,2
iq,2012,39,9
iq,2012,40,2
iq,2012,41,7
iq,2012,42,4
iq,2012,43,7
iq,2012,44,6
iq,2012,45,6
iq,2012,46,7
iq,2012,47,5
iq,2012,48,3
iq,2012,49,4
iq,2012,50,6
iq,2012,51,8
iq,2013,1,8
iq,2013,2,4
iq,2013,3,4
iq,2013,4,12
iq,2013,5,4
iq,2013,6,6
iq,2013,7,6
iq,2013,8,6
iq,2013,9,8
iq,2013,10,7
iq,2013,11,5
iq,2013,12,6
iq,2013,13,5
iq,2013,14,5
iq,2013,15,6
iq,2013,16,5
iq,2013,17,8
iq,2013,18,1
iq,2013,19,5
iq,2013,20,5
iq,2013,21,3
iq,2013,22,7
iq,2013,23,4
iq,2013,24,3
iq,2013,25,2
iq,2013,26,1
