city,year,weekofyear,total_cases
sj,2012,31,36
sj,2012,32,28
sj,2012,33,12
sj,2012,34,14
sj,2012,35,12
sj,2012,36,32
sj,2012,37,74
sj,2012,38,15
sj,2012,39,13
sj,2012,40,11
sj,2012,41,121
sj,2012,42,15
sj,2012,43,29
sj,2012,44,12
sj,2012,45,20
sj,2012,46,19
sj,2012,47,25
sj,2012,48,9
sj,2012,49,18
sj,2012,50,11
sj,2012,51,10
sj,2013,1,13
sj,2013,2,13
sj,2013,3,13
sj,2013,4,11
sj,2013,5,15
sj,2013,6,12
sj,2013,7,12
sj,2013,8,11
sj,2013,9,11
sj,2013,10,18
sj,2013,11,11
sj,2013,12,11
sj,2013,13,11
sj,2013,14,11
sj,2013,15,11
sj,2013,16,9
sj,2013,17,14
iq,2010,26,4
iq,2010,27,13
iq,2010,28,2
iq,2010,29,3
iq,2010,30,2
iq,2010,31,6
iq,2010,32,8
iq,2010,33,6
iq,2010,34,0
iq,2010,35,1
iq,2010,36,19
iq,2010,37,14
iq,2010,38,10
iq,2010,39,4
iq,2010,40,22
iq,2010,41,1
iq,2010,42,10
iq,2010,43,8
iq,2010,44,15
iq,2010,45,12
iq,2010,46,4
iq,2010,47,13
iq,2010,48,42
iq,2010,49,18
iq,2010,50,1
iq,2010,51,14
iq,2011,52,1
iq,2011,1,2
iq,2011,2,7
iq,2011,3,1
iq,2011,4,1
iq,2011,5,2
iq,2011,6,4
iq,2011,7,8
iq,2011,8,3
iq,2011,9,8
iq,2011,10,0
iq,2011,11,20
iq,2011,12,7
iq,2011,13,8
iq,2011,14,2
iq,2011,15,16
iq,2011,16,6
iq,2011,17,5
iq,2011,18,5
iq,2011,19,3
iq,2011,20,2
iq,2011,21,2
iq,2011,22,0
iq,2011,23,11
iq,2011,24,0
iq,2011,25,0
iq,2011,26,3
iq,2011,27,0
iq,2011,28,0
iq,2011,29,0
iq,2011,30,0
iq,2011,31,1
iq,2011,32,6
iq,2011,33,0
iq,2011,34,5
iq,2011,35,2
iq,2011,36,7
iq,2011,37,0
iq,2011,38,0
iq,2011,39,4
iq,2011,40,4
iq,2011,41,16
iq,2011,42,7
iq,2011,43,13
iq,2011,44,8
iq,2011,45,1
iq,2011,46,4
iq,2011,47,0
iq,2011,48,9
iq,2011,49,7
iq,2011,50,18
iq,2011,51,15
iq,2012,52,4
iq,2012,1,4
iq,2012,2,0
iq,2012,3,12
iq,2012,4,0
iq,2012,5,2
iq,2012,6,3
iq,2012,7,21
iq,2012,8,1
iq,2012,9,6
iq,2012,10,5
iq,2012,11,1
iq,2012,12,0
iq,2012,13,11
iq,2012,14,0
iq,2012,15,0
iq,2012,16,11
iq,2012,17,3
iq,2012,18,3
iq,2012,19,3
iq,2012,20,6
iq,2012,21,2
iq,2012,22,0
iq,2012,23,5
iq,2012,24,15
iq,2012,25,0
iq,2012,26,0
iq,2012,27,0
iq,2012,28,2
iq,2012,29,4
iq,2012,30,6
iq,2012,31,0
iq,2012,32,0
iq,2012,33,0
iq,2012,34,4
iq,2012,35,0
iq,2012,36,5
iq,2012,37,10
iq,2012,38,0
iq,2012,39,3
iq,2012,40,13
iq,2012,41,13
iq,2012,42,9
iq,2012,43,18
iq,2012,44,7
iq,2012,45,4
iq,2012,46,4
iq,2012,47,46
iq,2012,48,8
iq,2012,49,7
iq,2012,50,9
iq,2012,51,1
iq,2013,1,5
iq,2013,2,6
iq,2013,3,14
iq,2013,4,6
iq,2013,5,1
iq,2013,6,12
iq,2013,7,5
iq,2013,8,36
iq,2013,9,4
iq,2013,10,10
iq,2013,11,7
iq,2013,12,6
iq,2013,13,5
iq,2013,14,10
iq,2013,15,14
iq,2013,16,3
iq,2013,17,10
iq,2013,18,8
iq,2013,19,8
iq,2013,20,20
iq,2013,21,0
iq,2013,22,11
iq,2013,23,2
iq,2013,24,13
iq,2013,25,0
iq,2013,26,3
