city,year,weekofyear,total_cases
sj,2010,42,43
sj,2010,43,31
sj,2010,44,35
sj,2010,45,43
sj,2010,46,41
sj,2010,47,24
sj,2010,48,29
sj,2010,49,28
sj,2010,50,11
sj,2010,51,18
sj,2011,52,18
sj,2011,1,23
sj,2011,2,20
sj,2011,3,20
sj,2011,4,19
sj,2011,5,15
sj,2011,6,14
sj,2011,7,15
sj,2011,8,16
sj,2011,9,19
sj,2011,10,18
sj,2011,11,20
sj,2011,12,18
sj,2011,13,16
sj,2011,14,19
sj,2011,15,22
sj,2011,16,18
sj,2011,17,19
sj,2011,18,19
sj,2011,19,28
sj,2011,20,27
sj,2011,21,30
sj,2011,22,30
sj,2011,23,54
sj,2011,24,47
sj,2011,25,73
sj,2011,26,66
sj,2011,27,56
sj,2011,28,58
sj,2011,29,56
sj,2011,30,43
sj,2011,31,58
sj,2011,32,58
sj,2011,33,66
sj,2011,34,57
sj,2011,35,69
sj,2011,36,49
sj,2011,37,48
sj,2011,38,58
sj,2011,39,40
sj,2011,40,55
sj,2011,41,58
sj,2011,42,45
sj,2011,43,38
sj,2011,44,33
sj,2011,45,39
sj,2011,46,31
sj,2011,47,35
sj,2011,48,35
sj,2011,49,32
sj,2011,50,26
sj,2011,51,30
sj,2012,52,22
sj,2012,1,21
sj,2012,2,22
sj,2012,3,18
sj,2012,4,18
sj,2012,5,16
sj,2012,6,14
sj,2012,7,15
sj,2012,8,16
sj,2012,9,15
sj,2012,10,17
sj,2012,11,16
sj,2012,12,17
sj,2012,13,18
sj,2012,14,20
sj,2012,15,20
sj,2012,16,24
sj,2012,17,28
sj,2012,18,23
sj,2012,19,35
sj,2012,20,29
sj,2012,21,35
sj,2012,22,28
sj,2012,23,25
sj,2012,24,33
sj,2012,25,30
sj,2012,26,39
sj,2012,27,47
sj,2012,28,53
sj,2012,29,44
sj,2012,30,48
sj,2012,31,49
sj,2012,32,50
sj,2012,33,58
sj,2012,34,50
sj,2012,35,55
sj,2012,36,40
sj,2012,37,36
sj,2012,38,35
sj,2012,39,49
sj,2012,40,63
sj,2012,41,50
sj,2012,42,52
sj,2012,43,62
sj,2012,44,56
sj,2012,45,51
sj,2012,46,47
sj,2012,47,41
sj,2012,48,40
sj,2012,49,31
sj,2012,50,31
sj,2012,51,27
sj,2013,1,23
sj,2013,2,24
sj,2013,3,25
sj,2013,4,19
sj,2013,5,15
sj,2013,6,20
sj,2013,7,16
sj,2013,8,16
sj,2013,9,14
sj,2013,10,15
sj,2013,11,19
sj,2013,12,23
sj,2013,13,15
sj,2013,14,18
sj,2013,15,18
sj,2013,16,20
sj,2013,17,25
iq,2010,26,5
iq,2010,27,6
iq,2010,28,8
iq,2010,29,3
iq,2010,30,1
iq,2010,31,2
iq,2010,32,4
iq,2010,33,3
iq,2010,34,5
iq,2010,35,4
iq,2010,36,6
iq,2010,37,5
iq,2010,38,4
iq,2010,39,4
iq,2010,40,4
iq,2010,41,4
iq,2010,42,5
iq,2010,43,7
iq,2010,44,11
iq,2010,45,8
iq,2010,46,7
iq,2010,47,8
iq,2010,48,8
iq,2010,49,11
iq,2010,50,9
iq,2010,51,6
iq,2011,52,6
iq,2011,1,7
iq,2011,2,7
iq,2011,3,7
iq,2011,4,6
iq,2011,5,5
iq,2011,6,7
iq,2011,7,8
iq,2011,8,8
iq,2011,9,8
iq,2011,10,8
iq,2011,11,9
iq,2011,12,8
iq,2011,13,9
iq,2011,14,8
iq,2011,15,8
iq,2011,16,8
iq,2011,17,9
iq,2011,18,10
iq,2011,19,7
iq,2011,20,6
iq,2011,21,9
iq,2011,22,8
iq,2011,23,6
iq,2011,24,6
iq,2011,25,5
iq,2011,26,5
iq,2011,27,6
iq,2011,28,4
iq,2011,29,3
iq,2011,30,5
iq,2011,31,4
iq,2011,32,4
iq,2011,33,4
iq,2011,34,2
iq,2011,35,1
iq,2011,36,3
iq,2011,37,6
iq,2011,38,6
iq,2011,39,9
iq,2011,40,8
iq,2011,41,7
iq,2011,42,11
iq,2011,43,12
iq,2011,44,8
iq,2011,45,8
iq,2011,46,9
iq,2011,47,8
iq,2011,48,9
iq,2011,49,10
iq,2011,50,10
iq,2011,51,10
iq,2012,52,11
iq,2012,1,10
iq,2012,2,9
iq,2012,3,7
iq,2012,4,6
iq,2012,5,9
iq,2012,6,11
iq,2012,7,9
iq,2012,8,8
iq,2012,9,6
iq,2012,10,7
iq,2012,11,8
iq,2012,12,6
iq,2012,13,7
iq,2012,14,7
iq,2012,15,9
iq,2012,16,14
iq,2012,17,10
iq,2012,18,9
iq,2012,19,6
iq,2012,20,6
iq,2012,21,7
iq,2012,22,7
iq,2012,23,7
iq,2012,24,5
iq,2012,25,3
iq,2012,26,5
iq,2012,27,4
iq,2012,28,4
iq,2012,29,4
iq,2012,30,3
iq,2012,31,2
iq,2012,32,3
iq,2012,33,2
iq,2012,34,3
iq,2012,35,4
iq,2012,36,4
iq,2012,37,3
iq,2012,38,4
iq,2012,39,4
iq,2012,40,4
iq,2012,41,6
iq,2012,42,8
iq,2012,43,10
iq,2012,44,10
iq,2012,45,9
iq,2012,46,14
iq,2012,47,19
iq,2012,48,16
iq,2012,49,12
iq,2012,50,11
iq,2012,51,11
iq,2013,1,11
iq,2013,2,8
iq,2013,3,7
iq,2013,4,10
iq,2013,5,12
iq,2013,6,13
iq,2013,7,12
iq,2013,8,11
iq,2013,9,9
iq,2013,10,10
iq,2013,11,11
iq,2013,12,15
iq,2013,13,14
iq,2013,14,9
iq,2013,15,9
iq,2013,16,11
iq,2013,17,10
iq,2013,18,4
iq,2013,19,5
iq,2013,20,9
iq,2013,21,7
iq,2013,22,7
iq,2013,23,8
iq,2013,24,6
iq,2013,25,5
iq,2013,26,5
