city,year,weekofyear,total_cases
sj,2011,18,22
sj,2011,19,11
sj,2011,20,23
sj,2011,21,42
sj,2011,22,28
sj,2011,23,31
sj,2011,24,95
sj,2011,25,68
sj,2011,26,50
sj,2011,27,43
sj,2011,28,135
sj,2011,29,27
sj,2011,30,77
sj,2011,31,43
sj,2011,32,80
sj,2011,33,44
sj,2011,34,99
sj,2011,35,32
sj,2011,36,29
sj,2011,37,51
sj,2011,38,28
sj,2011,39,48
sj,2011,40,49
sj,2011,41,28
sj,2011,42,33
sj,2011,43,13
sj,2011,44,32
sj,2011,45,16
sj,2011,46,25
sj,2011,47,22
sj,2011,48,22
sj,2011,49,22
sj,2011,50,19
sj,2011,51,19
sj,2012,52,16
sj,2012,1,40
sj,2012,2,21
sj,2012,3,8
sj,2012,4,22
sj,2012,5,9
sj,2012,6,20
sj,2012,7,11
sj,2012,8,21
sj,2012,9,6
sj,2012,10,15
sj,2012,11,9
sj,2012,12,2
sj,2012,13,26
sj,2012,14,36
sj,2012,15,4
sj,2012,16,31
sj,2012,17,4
sj,2012,18,15
sj,2012,19,25
sj,2012,20,23
sj,2012,21,68
sj,2012,22,14
sj,2012,23,17
sj,2012,24,63
sj,2012,25,69
sj,2012,26,67
sj,2012,27,48
sj,2012,28,33
sj,2012,29,22
sj,2012,30,33
sj,2012,31,26
sj,2012,32,22
sj,2012,33,37
sj,2012,34,42
sj,2012,35,36
sj,2012,36,27
sj,2012,37,62
sj,2012,38,55
sj,2012,39,51
sj,2012,40,44
sj,2012,41,39
sj,2012,42,44
sj,2012,43,22
sj,2012,44,42
sj,2012,45,14
sj,2012,46,30
sj,2012,47,31
sj,2012,48,38
sj,2012,49,23
sj,2012,50,20
sj,2012,51,12
sj,2013,1,28
sj,2013,2,14
sj,2013,3,9
sj,2013,4,12
sj,2013,5,33
sj,2013,6,10
sj,2013,7,14
sj,2013,8,8
sj,2013,9,3
sj,2013,10,14
sj,2013,11,21
sj,2013,12,6
sj,2013,13,8
sj,2013,14,0
sj,2013,15,19
sj,2013,16,13
sj,2013,17,20
iq,2010,26,3
iq,2010,27,2
iq,2010,28,5
iq,2010,29,1
iq,2010,30,3
iq,2010,31,5
iq,2010,32,1
iq,2010,33,2
iq,2010,34,2
iq,2010,35,5
iq,2010,36,4
iq,2010,37,5
iq,2010,38,7
iq,2010,39,3
iq,2010,40,6
iq,2010,41,5
iq,2010,42,6
iq,2010,43,4
iq,2010,44,4
iq,2010,45,9
iq,2010,46,7
iq,2010,47,9
iq,2010,48,5
iq,2010,49,6
iq,2010,50,7
iq,2010,51,6
iq,2011,52,2
iq,2011,1,9
iq,2011,2,4
iq,2011,3,2
iq,2011,4,3
iq,2011,5,3
iq,2011,6,4
iq,2011,7,9
iq,2011,8,6
iq,2011,9,6
iq,2011,10,5
iq,2011,11,5
iq,2011,12,5
iq,2011,13,5
iq,2011,14,5
iq,2011,15,2
iq,2011,16,2
iq,2011,17,5
iq,2011,18,7
iq,2011,19,2
iq,2011,20,2
iq,2011,21,3
iq,2011,22,3
iq,2011,23,4
iq,2011,24,3
iq,2011,25,2
iq,2011,26,1
iq,2011,27,1
iq,2011,28,3
iq,2011,29,1
iq,2011,30,1
iq,2011,31,2
iq,2011,32,2
iq,2011,33,2
iq,2011,34,3
iq,2011,35,2
iq,2011,36,2
iq,2011,37,5
iq,2011,38,8
iq,2011,39,3
iq,2011,40,5
iq,2011,41,6
iq,2011,42,7
iq,2011,43,8
iq,2011,44,5
iq,2011,45,6
iq,2011,46,8
iq,2011,47,6
iq,2011,48,6
iq,2011,49,4
iq,2011,50,6
iq,2011,51,10
iq,2012,52,4
iq,2012,1,3
iq,2012,2,6
iq,2012,3,3
iq,2012,4,3
iq,2012,5,5
iq,2012,6,6
iq,2012,7,4
iq,2012,8,5
iq,2012,9,2
iq,2012,10,3
iq,2012,11,2
iq,2012,12,1
iq,2012,13,6
iq,2012,14,2
iq,2012,15,6
iq,2012,16,7
iq,2012,17,12
iq,2012,18,8
iq,2012,19,1
iq,2012,20,5
iq,2012,21,2
iq,2012,22,2
iq,2012,23,4
iq,2012,24,1
iq,2012,25,2
iq,2012,26,2
iq,2012,27,1
iq,2012,28,2
iq,2012,29,2
iq,2012,30,1
iq,2012,31,3
iq,2012,32,2
iq,2012,33,4
iq,2012,34,4
iq,2012,35,4
iq,2012,36,4
iq,2012,37,3
iq,2012,38,3
iq,2012,39,7
iq,2012,40,3
iq,2012,41,4
iq,2012,42,5
iq,2012,43,6
iq,2012,44,8
iq,2012,45,5
iq,2012,46,6
iq,2012,47,8
iq,2012,48,8
iq,2012,49,6
iq,2012,50,4
iq,2012,51,4
iq,2013,1,5
iq,2013,2,3
iq,2013,3,4
iq,2013,4,5
iq,2013,5,6
iq,2013,6,6
iq,2013,7,8
iq,2013,8,5
iq,2013,9,8
iq,2013,10,7
iq,2013,11,6
iq,2013,12,9
iq,2013,13,7
iq,2013,14,7
iq,2013,15,8
iq,2013,16,4
iq,2013,17,9
iq,2013,18,2
iq,2013,19,4
iq,2013,20,6
iq,2013,21,4
iq,2013,22,3
iq,2013,23,3
iq,2013,24,2
iq,2013,25,2
iq,2013,26,3
