city,year,weekofyear,total_cases
iq,2010,37,2
iq,2010,38,1
iq,2010,39,1
iq,2010,40,8
iq,2010,41,6
iq,2010,42,16
iq,2010,43,9
iq,2010,44,8
iq,2010,45,8
iq,2010,46,8
iq,2010,47,4
iq,2010,48,6
iq,2010,49,5
iq,2010,50,7
iq,2010,51,8
iq,2011,52,8
iq,2011,1,5
iq,2011,2,8
iq,2011,3,2
iq,2011,4,5
iq,2011,5,5
iq,2011,6,10
iq,2011,7,8
iq,2011,8,16
iq,2011,9,6
iq,2011,10,4
iq,2011,11,4
iq,2011,12,6
iq,2011,13,7
iq,2011,14,7
iq,2011,15,8
iq,2011,16,7
iq,2011,17,4
iq,2011,18,5
iq,2011,19,2
iq,2011,20,9
iq,2011,21,9
iq,2011,22,5
iq,2011,23,8
iq,2011,24,8
iq,2011,25,1
iq,2011,26,8
iq,2011,27,9
iq,2011,28,6
iq,2011,29,2
iq,2011,30,9
iq,2011,31,5
iq,2011,32,8
iq,2011,33,5
iq,2011,34,1
iq,2011,35,3
iq,2011,36,5
iq,2011,37,6
iq,2011,38,18
iq,2011,39,2
iq,2011,40,2
iq,2011,41,12
iq,2011,42,3
iq,2011,43,9
iq,2011,44,6
iq,2011,45,10
iq,2011,46,7
iq,2011,47,2
iq,2011,48,12
iq,2011,49,13
iq,2011,50,6
iq,2011,51,7
iq,2012,52,8
iq,2012,1,8
iq,2012,2,9
iq,2012,3,8
iq,2012,4,5
iq,2012,5,9
iq,2012,6,8
iq,2012,7,8
iq,2012,8,6
iq,2012,9,8
iq,2012,10,8
iq,2012,11,9
iq,2012,12,5
iq,2012,13,6
iq,2012,14,11
iq,2012,15,5
iq,2012,16,8
iq,2012,17,12
iq,2012,18,6
iq,2012,19,1
iq,2012,20,7
iq,2012,21,4
iq,2012,22,4
iq,2012,23,7
iq,2012,24,17
iq,2012,25,2
iq,2012,26,8
iq,2012,27,6
iq,2012,28,14
iq,2012,29,6
iq,2012,30,4
iq,2012,31,0
iq,2012,32,1
iq,2012,33,1
iq,2012,34,6
iq,2012,35,9
iq,2012,36,2
iq,2012,37,2
iq,2012,38,2
iq,2012,39,7
iq,2012,40,7
iq,2012,41,11
iq,2012,42,0
iq,2012,43,1
iq,2012,44,8
iq,2012,45,5
iq,2012,46,8
iq,2012,47,10
iq,2012,48,7
iq,2012,49,3
iq,2012,50,5
iq,2012,51,5
iq,2013,1,3
iq,2013,2,8
iq,2013,3,7
iq,2013,4,5
iq,2013,5,8
iq,2013,6,4
iq,2013,7,11
iq,2013,8,8
iq,2013,9,22
iq,2013,10,7
iq,2013,11,8
iq,2013,12,9
iq,2013,13,8
iq,2013,14,8
iq,2013,15,9
iq,2013,16,8
iq,2013,17,17
iq,2013,18,1
iq,2013,19,10
iq,2013,20,6
iq,2013,21,7
iq,2013,22,3
iq,2013,23,0
iq,2013,24,7
iq,2013,25,4
iq,2013,26,3
