city,year,weekofyear,total_cases
sj,2010,30,53
sj,2010,31,50
sj,2010,32,59
sj,2010,33,68
sj,2010,34,59
sj,2010,35,66
sj,2010,36,66
sj,2010,37,67
sj,2010,38,61
sj,2010,39,57
sj,2010,40,50
sj,2010,41,56
sj,2010,42,61
sj,2010,43,48
sj,2010,44,38
sj,2010,45,40
sj,2010,46,44
sj,2010,47,29
sj,2010,48,22
sj,2010,49,21
sj,2010,50,19
sj,2010,51,26
sj,2011,52,21
sj,2011,1,18
sj,2011,2,16
sj,2011,3,21
sj,2011,4,21
sj,2011,5,20
sj,2011,6,17
sj,2011,7,19
sj,2011,8,20
sj,2011,9,19
sj,2011,10,16
sj,2011,11,17
sj,2011,12,17
sj,2011,13,16
sj,2011,14,21
sj,2011,15,26
sj,2011,16,19
sj,2011,17,20
sj,2011,18,22
sj,2011,19,25
sj,2011,20,21
sj,2011,21,29
sj,2011,22,32
sj,2011,23,41
sj,2011,24,37
sj,2011,25,57
sj,2011,26,53
sj,2011,27,49
sj,2011,28,46
sj,2011,29,47
sj,2011,30,40
sj,2011,31,54
sj,2011,32,45
sj,2011,33,56
sj,2011,34,52
sj,2011,35,56
sj,2011,36,49
sj,2011,37,47
sj,2011,38,56
sj,2011,39,40
sj,2011,40,48
sj,2011,41,54
sj,2011,42,41
sj,2011,43,40
sj,2011,44,32
sj,2011,45,43
sj,2011,46,36
sj,2011,47,36
sj,2011,48,32
sj,2011,49,28
sj,2011,50,23
sj,2011,51,26
sj,2012,52,19
sj,2012,1,20
sj,2012,2,22
sj,2012,3,20
sj,2012,4,18
sj,2012,5,16
sj,2012,6,16
sj,2012,7,17
sj,2012,8,19
sj,2012,9,17
sj,2012,10,19
sj,2012,11,20
sj,2012,12,18
sj,2012,13,19
sj,2012,14,20
sj,2012,15,23
sj,2012,16,25
sj,2012,17,24
sj,2012,18,24
sj,2012,19,32
sj,2012,20,26
sj,2012,21,39
sj,2012,22,35
sj,2012,23,29
sj,2012,24,45
sj,2012,25,44
sj,2012,26,50
sj,2012,27,53
sj,2012,28,47
sj,2012,29,43
sj,2012,30,50
sj,2012,31,49
sj,2012,32,46
sj,2012,33,48
sj,2012,34,53
sj,2012,35,52
sj,2012,36,44
sj,2012,37,43
sj,2012,38,46
sj,2012,39,48
sj,2012,40,55
sj,2012,41,50
sj,2012,42,43
sj,2012,43,56
sj,2012,44,51
sj,2012,45,57
sj,2012,46,43
sj,2012,47,42
sj,2012,48,42
sj,2012,49,33
sj,2012,50,29
sj,2012,51,25
sj,2013,1,22
sj,2013,2,25
sj,2013,3,21
sj,2013,4,18
sj,2013,5,17
sj,2013,6,21
sj,2013,7,18
sj,2013,8,18
sj,2013,9,18
sj,2013,10,19
sj,2013,11,22
sj,2013,12,18
sj,2013,13,19
sj,2013,14,28
sj,2013,15,23
sj,2013,16,29
sj,2013,17,28
iq,2010,26,6
iq,2010,27,6
iq,2010,28,6
iq,2010,29,3
iq,2010,30,1
iq,2010,31,3
iq,2010,32,4
iq,2010,33,3
iq,2010,34,5
iq,2010,35,5
iq,2010,36,5
iq,2010,37,6
iq,2010,38,5
iq,2010,39,4
iq,2010,40,6
iq,2010,41,5
iq,2010,42,5
iq,2010,43,7
iq,2010,44,12
iq,2010,45,7
iq,2010,46,7
iq,2010,47,8
iq,2010,48,10
iq,2010,49,10
iq,2010,50,10
iq,2010,51,7
iq,2011,52,6
iq,2011,1,8
iq,2011,2,8
iq,2011,3,7
iq,2011,4,7
iq,2011,5,5
iq,2011,6,6
iq,2011,7,8
iq,2011,8,7
iq,2011,9,9
iq,2011,10,7
iq,2011,11,8
iq,2011,12,8
iq,2011,13,9
iq,2011,14,9
iq,2011,15,7
iq,2011,16,8
iq,2011,17,9
iq,2011,18,11
iq,2011,19,6
iq,2011,20,6
iq,2011,21,8
iq,2011,22,6
iq,2011,23,5
iq,2011,24,5
iq,2011,25,4
iq,2011,26,4
iq,2011,27,5
iq,2011,28,4
iq,2011,29,3
iq,2011,30,4
iq,2011,31,4
iq,2011,32,4
iq,2011,33,5
iq,2011,34,3
iq,2011,35,2
iq,2011,36,3
iq,2011,37,6
iq,2011,38,6
iq,2011,39,7
iq,2011,40,7
iq,2011,41,7
iq,2011,42,12
iq,2011,43,9
iq,2011,44,7
iq,2011,45,8
iq,2011,46,9
iq,2011,47,9
iq,2011,48,9
iq,2011,49,11
iq,2011,50,9
iq,2011,51,9
iq,2012,52,12
iq,2012,1,10
iq,2012,2,9
iq,2012,3,8
iq,2012,4,6
iq,2012,5,8
iq,2012,6,11
iq,2012,7,8
iq,2012,8,8
iq,2012,9,6
iq,2012,10,7
iq,2012,11,7
iq,2012,12,6
iq,2012,13,7
iq,2012,14,6
iq,2012,15,10
iq,2012,16,13
iq,2012,17,9
iq,2012,18,9
iq,2012,19,5
iq,2012,20,5
iq,2012,21,7
iq,2012,22,6
iq,2012,23,6
iq,2012,24,3
iq,2012,25,3
iq,2012,26,4
iq,2012,27,3
iq,2012,28,3
iq,2012,29,4
iq,2012,30,2
iq,2012,31,2
iq,2012,32,3
iq,2012,33,2
iq,2012,34,3
iq,2012,35,4
iq,2012,36,4
iq,2012,37,4
iq,2012,38,5
iq,2012,39,4
iq,2012,40,3
iq,2012,41,7
iq,2012,42,8
iq,2012,43,8
iq,2012,44,10
iq,2012,45,9
iq,2012,46,12
iq,2012,47,14
iq,2012,48,15
iq,2012,49,13
iq,2012,50,11
iq,2012,51,11
iq,2013,1,12
iq,2013,2,8
iq,2013,3,7
iq,2013,4,10
iq,2013,5,10
iq,2013,6,13
iq,2013,7,11
iq,2013,8,11
iq,2013,9,8
iq,2013,10,10
iq,2013,11,12
iq,2013,12,14
iq,2013,13,14
iq,2013,14,10
iq,2013,15,9
iq,2013,16,11
iq,2013,17,9
iq,2013,18,4
iq,2013,19,5
iq,2013,20,9
iq,2013,21,7
iq,2013,22,7
iq,2013,23,7
iq,2013,24,5
iq,2013,25,6
iq,2013,26,4
