city,year,weekofyear,total_cases
sj,2011,1,17
sj,2011,2,32
sj,2011,3,21
sj,2011,4,29
sj,2011,5,29
sj,2011,6,15
sj,2011,7,14
sj,2011,8,15
sj,2011,9,14
sj,2011,10,17
sj,2011,11,14
sj,2011,12,13
sj,2011,13,23
sj,2011,14,22
sj,2011,15,32
sj,2011,16,25
sj,2011,17,22
sj,2011,18,15
sj,2011,19,21
sj,2011,20,23
sj,2011,21,28
sj,2011,22,52
sj,2011,23,49
sj,2011,24,46
sj,2011,25,85
sj,2011,26,60
sj,2011,27,47
sj,2011,28,40
sj,2011,29,21
sj,2011,30,50
sj,2011,31,55
sj,2011,32,85
sj,2011,33,41
sj,2011,34,64
sj,2011,35,84
sj,2011,36,29
sj,2011,37,104
sj,2011,38,51
sj,2011,39,39
sj,2011,40,50
sj,2011,41,32
sj,2011,42,28
sj,2011,43,25
sj,2011,44,27
sj,2011,45,36
sj,2011,46,14
sj,2011,47,21
sj,2011,48,42
sj,2011,49,38
sj,2011,50,18
sj,2011,51,49
sj,2012,52,33
sj,2012,1,25
sj,2012,2,43
sj,2012,3,33
sj,2012,4,15
sj,2012,5,19
sj,2012,6,21
sj,2012,7,20
sj,2012,8,18
sj,2012,9,20
sj,2012,10,17
sj,2012,11,16
sj,2012,12,17
sj,2012,13,18
sj,2012,14,20
sj,2012,15,57
sj,2012,16,21
sj,2012,17,29
sj,2012,18,20
sj,2012,19,16
sj,2012,20,32
sj,2012,21,57
sj,2012,22,38
sj,2012,23,19
sj,2012,24,58
sj,2012,25,40
sj,2012,26,204
sj,2012,27,202
sj,2012,28,20
sj,2012,29,36
sj,2012,30,89
sj,2012,31,59
sj,2012,32,68
sj,2012,33,71
sj,2012,34,57
sj,2012,35,35
sj,2012,36,34
sj,2012,37,57
sj,2012,38,59
sj,2012,39,60
sj,2012,40,79
sj,2012,41,38
sj,2012,42,39
sj,2012,43,39
sj,2012,44,61
sj,2012,45,21
sj,2012,46,25
sj,2012,47,50
sj,2012,48,49
sj,2012,49,43
sj,2012,50,9
sj,2012,51,23
sj,2013,1,73
sj,2013,2,29
sj,2013,3,15
sj,2013,4,16
sj,2013,5,16
sj,2013,6,16
sj,2013,7,18
sj,2013,8,14
sj,2013,9,12
sj,2013,10,14
sj,2013,11,11
sj,2013,12,14
sj,2013,13,13
sj,2013,14,14
sj,2013,15,16
sj,2013,16,7
sj,2013,17,39
iq,2010,26,6
iq,2010,27,6
iq,2010,28,9
iq,2010,29,2
iq,2010,30,1
iq,2010,31,1
iq,2010,32,0
iq,2010,33,3
iq,2010,34,1
iq,2010,35,3
iq,2010,36,9
iq,2010,37,7
iq,2010,38,5
iq,2010,39,4
iq,2010,40,5
iq,2010,41,2
iq,2010,42,10
iq,2010,43,5
iq,2010,44,4
iq,2010,45,6
iq,2010,46,8
iq,2010,47,11
iq,2010,48,6
iq,2010,49,3
iq,2010,50,4
iq,2010,51,4
iq,2011,52,7
iq,2011,1,5
iq,2011,2,6
iq,2011,3,7
iq,2011,4,5
iq,2011,5,6
iq,2011,6,5
iq,2011,7,5
iq,2011,8,5
iq,2011,9,6
iq,2011,10,6
iq,2011,11,6
iq,2011,12,4
iq,2011,13,6
iq,2011,14,6
iq,2011,15,6
iq,2011,16,5
iq,2011,17,6
iq,2011,18,7
iq,2011,19,5
iq,2011,20,3
iq,2011,21,4
iq,2011,22,3
iq,2011,23,4
iq,2011,24,3
iq,2011,25,3
iq,2011,26,3
iq,2011,27,3
iq,2011,28,2
iq,2011,29,2
iq,2011,30,2
iq,2011,31,2
iq,2011,32,2
iq,2011,33,4
iq,2011,34,2
iq,2011,35,1
iq,2011,36,2
iq,2011,37,4
iq,2011,38,3
iq,2011,39,3
iq,2011,40,3
iq,2011,41,6
iq,2011,42,6
iq,2011,43,6
iq,2011,44,4
iq,2011,45,5
iq,2011,46,4
iq,2011,47,9
iq,2011,48,7
iq,2011,49,5
iq,2011,50,5
iq,2011,51,6
iq,2012,52,5
iq,2012,1,4
iq,2012,2,6
iq,2012,3,4
iq,2012,4,3
iq,2012,5,5
iq,2012,6,5
iq,2012,7,5
iq,2012,8,5
iq,2012,9,3
iq,2012,10,4
iq,2012,11,4
iq,2012,12,3
iq,2012,13,5
iq,2012,14,3
iq,2012,15,4
iq,2012,16,6
iq,2012,17,7
iq,2012,18,5
iq,2012,19,3
iq,2012,20,4
iq,2012,21,5
iq,2012,22,5
iq,2012,23,3
iq,2012,24,2
iq,2012,25,2
iq,2012,26,2
iq,2012,27,2
iq,2012,28,2
iq,2012,29,2
iq,2012,30,2
iq,2012,31,1
iq,2012,32,2
iq,2012,33,1
iq,2012,34,1
iq,2012,35,1
iq,2012,36,0
iq,2012,37,1
iq,2012,38,1
iq,2012,39,5
iq,2012,40,6
iq,2012,41,6
iq,2012,42,4
iq,2012,43,4
iq,2012,44,5
iq,2012,45,5
iq,2012,46,3
iq,2012,47,5
iq,2012,48,6
iq,2012,49,6
iq,2012,50,4
iq,2012,51,5
iq,2013,1,5
iq,2013,2,5
iq,2013,3,6
iq,2013,4,6
iq,2013,5,6
iq,2013,6,5
iq,2013,7,5
iq,2013,8,5
iq,2013,9,6
iq,2013,10,7
iq,2013,11,6
iq,2013,12,18
iq,2013,13,23
iq,2013,14,5
iq,2013,15,5
iq,2013,16,6
iq,2013,17,15
iq,2013,18,3
iq,2013,19,6
iq,2013,20,7
iq,2013,21,3
iq,2013,22,3
iq,2013,23,3
iq,2013,24,3
iq,2013,25,3
iq,2013,26,4
