city,year,weekofyear,total_cases
sj,2012,27,32
sj,2012,28,26
sj,2012,29,14
sj,2012,30,28
sj,2012,31,35
sj,2012,32,43
sj,2012,33,41
sj,2012,34,32
sj,2012,35,16
sj,2012,36,32
sj,2012,37,65
sj,2012,38,58
sj,2012,39,66
sj,2012,40,73
sj,2012,41,44
sj,2012,42,61
sj,2012,43,35
sj,2012,44,32
sj,2012,45,28
sj,2012,46,34
sj,2012,47,21
sj,2012,48,22
sj,2012,49,20
sj,2012,50,21
sj,2012,51,17
sj,2013,1,15
sj,2013,2,15
sj,2013,3,14
sj,2013,4,8
sj,2013,5,16
sj,2013,6,17
sj,2013,7,24
sj,2013,8,15
sj,2013,9,8
sj,2013,10,2
sj,2013,11,12
sj,2013,12,12
sj,2013,13,5
sj,2013,14,3
sj,2013,15,20
sj,2013,16,11
sj,2013,17,13
iq,2010,26,4
iq,2010,27,3
iq,2010,28,5
iq,2010,29,4
iq,2010,30,1
iq,2010,31,2
iq,2010,32,2
iq,2010,33,1
iq,2010,34,1
iq,2010,35,2
iq,2010,36,5
iq,2010,37,2
iq,2010,38,7
iq,2010,39,5
iq,2010,40,4
iq,2010,41,9
iq,2010,42,9
iq,2010,43,6
iq,2010,44,8
iq,2010,45,4
iq,2010,46,3
iq,2010,47,11
iq,2010,48,8
iq,2010,49,5
iq,2010,50,11
iq,2010,51,8
iq,2011,52,5
iq,2011,1,6
iq,2011,2,7
iq,2011,3,6
iq,2011,4,2
iq,2011,5,2
iq,2011,6,10
iq,2011,7,6
iq,2011,8,6
iq,2011,9,12
iq,2011,10,7
iq,2011,11,5
iq,2011,12,8
iq,2011,13,7
iq,2011,14,11
iq,2011,15,10
iq,2011,16,5
iq,2011,17,8
iq,2011,18,9
iq,2011,19,4
iq,2011,20,4
iq,2011,21,4
iq,2011,22,4
iq,2011,23,2
iq,2011,24,3
iq,2011,25,1
iq,2011,26,2
iq,2011,27,2
iq,2011,28,2
iq,2011,29,2
iq,2011,30,1
iq,2011,31,1
iq,2011,32,2
iq,2011,33,1
iq,2011,34,2
iq,2011,35,2
iq,2011,36,2
iq,2011,37,2
iq,2011,38,2
iq,2011,39,2
iq,2011,40,2
iq,2011,41,5
iq,2011,42,9
iq,2011,43,4
iq,2011,44,6
iq,2011,45,4
iq,2011,46,6
iq,2011,47,7
iq,2011,48,6
iq,2011,49,4
iq,2011,50,6
iq,2011,51,8
iq,2012,52,7
iq,2012,1,4
iq,2012,2,5
iq,2012,3,4
iq,2012,4,2
iq,2012,5,4
iq,2012,6,11
iq,2012,7,5
iq,2012,8,5
iq,2012,9,3
iq,2012,10,4
iq,2012,11,3
iq,2012,12,2
iq,2012,13,5
iq,2012,14,3
iq,2012,15,6
iq,2012,16,6
iq,2012,17,11
iq,2012,18,5
iq,2012,19,3
iq,2012,20,3
iq,2012,21,2
iq,2012,22,2
iq,2012,23,3
iq,2012,24,2
iq,2012,25,1
iq,2012,26,1
iq,2012,27,1
iq,2012,28,2
iq,2012,29,2
iq,2012,30,1
iq,2012,31,2
iq,2012,32,1
iq,2012,33,1
iq,2012,34,1
iq,2012,35,1
iq,2012,36,1
iq,2012,37,1
iq,2012,38,2
iq,2012,39,5
iq,2012,40,4
iq,2012,41,4
iq,2012,42,5
iq,2012,43,6
iq,2012,44,5
iq,2012,45,4
iq,2012,46,4
iq,2012,47,10
iq,2012,48,7
iq,2012,49,6
iq,2012,50,4
iq,2012,51,6
iq,2013,1,6
iq,2013,2,6
iq,2013,3,3
iq,2013,4,5
iq,2013,5,10
iq,2013,6,6
iq,2013,7,6
iq,2013,8,6
iq,2013,9,6
iq,2013,10,7
iq,2013,11,5
iq,2013,12,4
iq,2013,13,6
iq,2013,14,5
iq,2013,15,5
iq,2013,16,9
iq,2013,17,7
iq,2013,18,3
iq,2013,19,5
iq,2013,20,6
iq,2013,21,3
iq,2013,22,3
iq,2013,23,4
iq,2013,24,2
iq,2013,25,2
iq,2013,26,3
