city,year,weekofyear,total_cases
sj,2011,47,34
sj,2011,48,42
sj,2011,49,35
sj,2011,50,34
sj,2011,51,33
sj,2012,52,26
sj,2012,1,21
sj,2012,2,22
sj,2012,3,15
sj,2012,4,18
sj,2012,5,22
sj,2012,6,18
sj,2012,7,16
sj,2012,8,13
sj,2012,9,13
sj,2012,10,14
sj,2012,11,18
sj,2012,12,13
sj,2012,13,20
sj,2012,14,19
sj,2012,15,17
sj,2012,16,18
sj,2012,17,18
sj,2012,18,24
sj,2012,19,28
sj,2012,20,24
sj,2012,21,20
sj,2012,22,40
sj,2012,23,26
sj,2012,24,42
sj,2012,25,39
sj,2012,26,35
sj,2012,27,63
sj,2012,28,70
sj,2012,29,81
sj,2012,30,89
sj,2012,31,71
sj,2012,32,53
sj,2012,33,63
sj,2012,34,58
sj,2012,35,62
sj,2012,36,55
sj,2012,37,58
sj,2012,38,66
sj,2012,39,46
sj,2012,40,57
sj,2012,41,69
sj,2012,42,72
sj,2012,43,76
sj,2012,44,61
sj,2012,45,53
sj,2012,46,56
sj,2012,47,55
sj,2012,48,68
sj,2012,49,55
sj,2012,50,51
sj,2012,51,44
sj,2013,1,38
sj,2013,2,32
sj,2013,3,29
sj,2013,4,22
sj,2013,5,29
sj,2013,6,21
sj,2013,7,16
sj,2013,8,14
sj,2013,9,21
sj,2013,10,15
sj,2013,11,15
sj,2013,12,16
sj,2013,13,17
sj,2013,14,22
sj,2013,15,13
sj,2013,16,13
sj,2013,17,34
iq,2010,26,6
iq,2010,27,5
iq,2010,28,7
iq,2010,29,4
iq,2010,30,5
iq,2010,31,5
iq,2010,32,5
iq,2010,33,5
iq,2010,34,4
iq,2010,35,6
iq,2010,36,5
iq,2010,37,5
iq,2010,38,6
iq,2010,39,5
iq,2010,40,5
iq,2010,41,6
iq,2010,42,8
iq,2010,43,9
iq,2010,44,12
iq,2010,45,8
iq,2010,46,9
iq,2010,47,11
iq,2010,48,12
iq,2010,49,12
iq,2010,50,9
iq,2010,51,6
iq,2011,52,8
iq,2011,1,7
iq,2011,2,8
iq,2011,3,7
iq,2011,4,5
iq,2011,5,7
iq,2011,6,9
iq,2011,7,9
iq,2011,8,9
iq,2011,9,10
iq,2011,10,9
iq,2011,11,9
iq,2011,12,10
iq,2011,13,11
iq,2011,14,10
iq,2011,15,8
iq,2011,16,8
iq,2011,17,10
iq,2011,18,11
iq,2011,19,5
iq,2011,20,7
iq,2011,21,8
iq,2011,22,7
iq,2011,23,4
iq,2011,24,6
iq,2011,25,4
iq,2011,26,5
iq,2011,27,5
iq,2011,28,4
iq,2011,29,4
iq,2011,30,4
iq,2011,31,4
iq,2011,32,4
iq,2011,33,3
iq,2011,34,4
iq,2011,35,4
iq,2011,36,4
iq,2011,37,4
iq,2011,38,5
iq,2011,39,6
iq,2011,40,6
iq,2011,41,8
iq,2011,42,10
iq,2011,43,8
iq,2011,44,8
iq,2011,45,9
iq,2011,46,10
iq,2011,47,10
iq,2011,48,9
iq,2011,49,10
iq,2011,50,9
iq,2011,51,9
iq,2012,52,10
iq,2012,1,8
iq,2012,2,8
iq,2012,3,8
iq,2012,4,7
iq,2012,5,9
iq,2012,6,9
iq,2012,7,8
iq,2012,8,6
iq,2012,9,7
iq,2012,10,8
iq,2012,11,7
iq,2012,12,6
iq,2012,13,9
iq,2012,14,7
iq,2012,15,9
iq,2012,16,9
iq,2012,17,8
iq,2012,18,8
iq,2012,19,6
iq,2012,20,8
iq,2012,21,5
iq,2012,22,6
iq,2012,23,5
iq,2012,24,5
iq,2012,25,5
iq,2012,26,5
iq,2012,27,5
iq,2012,28,4
iq,2012,29,6
iq,2012,30,3
iq,2012,31,4
iq,2012,32,3
iq,2012,33,4
iq,2012,34,4
iq,2012,35,4
iq,2012,36,3
iq,2012,37,4
iq,2012,38,4
iq,2012,39,5
iq,2012,40,4
iq,2012,41,7
iq,2012,42,6
iq,2012,43,9
iq,2012,44,8
iq,2012,45,8
iq,2012,46,11
iq,2012,47,14
iq,2012,48,14
iq,2012,49,9
iq,2012,50,12
iq,2012,51,13
iq,2013,1,11
iq,2013,2,6
iq,2013,3,7
iq,2013,4,11
iq,2013,5,8
iq,2013,6,10
iq,2013,7,8
iq,2013,8,10
iq,2013,9,8
iq,2013,10,9
iq,2013,11,11
iq,2013,12,13
iq,2013,13,11
iq,2013,14,9
iq,2013,15,9
iq,2013,16,12
iq,2013,17,10
iq,2013,18,4
iq,2013,19,10
iq,2013,20,9
iq,2013,21,7
iq,2013,22,5
iq,2013,23,8
iq,2013,24,6
iq,2013,25,4
iq,2013,26,5
