city,year,weekofyear,total_cases
iq,2010,47,5
iq,2010,48,9
iq,2010,49,5
iq,2010,50,4
iq,2010,51,5
iq,2011,52,5
iq,2011,1,6
iq,2011,2,5
iq,2011,3,5
iq,2011,4,2
iq,2011,5,0
iq,2011,6,7
iq,2011,7,5
iq,2011,8,20
iq,2011,9,7
iq,2011,10,15
iq,2011,11,12
iq,2011,12,9
iq,2011,13,5
iq,2011,14,12
iq,2011,15,17
iq,2011,16,1
iq,2011,17,10
iq,2011,18,4
iq,2011,19,5
iq,2011,20,11
iq,2011,21,5
iq,2011,22,5
iq,2011,23,6
iq,2011,24,2
iq,2011,25,5
iq,2011,26,0
iq,2011,27,5
iq,2011,28,5
iq,2011,29,0
iq,2011,30,3
iq,2011,31,3
iq,2011,32,0
iq,2011,33,0
iq,2011,34,4
iq,2011,35,1
iq,2011,36,0
iq,2011,37,2
iq,2011,38,0
iq,2011,39,3
iq,2011,40,0
iq,2011,41,5
iq,2011,42,5
iq,2011,43,5
iq,2011,44,4
iq,2011,45,7
iq,2011,46,8
iq,2011,47,5
iq,2011,48,7
iq,2011,49,15
iq,2011,50,15
iq,2011,51,0
iq,2012,52,15
iq,2012,1,0
iq,2012,2,5
iq,2012,3,9
iq,2012,4,0
iq,2012,5,7
iq,2012,6,4
iq,2012,7,5
iq,2012,8,5
iq,2012,9,5
iq,2012,10,5
iq,2012,11,5
iq,2012,12,4
iq,2012,13,1
iq,2012,14,5
iq,2012,15,5
iq,2012,16,5
iq,2012,17,0
iq,2012,18,8
iq,2012,19,1
iq,2012,20,23
iq,2012,21,0
iq,2012,22,0
iq,2012,23,5
iq,2012,24,5
iq,2012,25,4
iq,2012,26,0
iq,2012,27,5
iq,2012,28,6
iq,2012,29,5
iq,2012,30,7
iq,2012,31,5
iq,2012,32,5
iq,2012,33,5
iq,2012,34,0
iq,2012,35,0
iq,2012,36,5
iq,2012,37,4
iq,2012,38,2
iq,2012,39,5
iq,2012,40,5
iq,2012,41,17
iq,2012,42,4
iq,2012,43,4
iq,2012,44,4
iq,2012,45,4
iq,2012,46,7
iq,2012,47,20
iq,2012,48,20
iq,2012,49,9
iq,2012,50,5
iq,2012,51,9
iq,2013,1,4
iq,2013,2,5
iq,2013,3,5
iq,2013,4,8
iq,2013,5,5
iq,2013,6,16
iq,2013,7,14
iq,2013,8,5
iq,2013,9,12
iq,2013,10,10
iq,2013,11,6
iq,2013,12,5
iq,2013,13,5
iq,2013,14,5
iq,2013,15,14
iq,2013,16,7
iq,2013,17,13
iq,2013,18,0
iq,2013,19,4
iq,2013,20,16
iq,2013,21,4
iq,2013,22,5
iq,2013,23,0
iq,2013,24,0
iq,2013,25,5
iq,2013,26,0
